"Element","Area","Type","Control System Name","Sector","Sector Location","Keyword","SumL (m)","Linac Z (m)","Beampath"
"BPME35","LTUH","MAD","BPMS:LTUH:760","81H","BTH","BPM","1489.049862","3503.708493","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QE35","LTUH","MAD","QUAD:LTUH:760","81H","BTH","QUAD","1489.049862","3503.708493","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCE36","LTUH","MAD","YCOR:LTUH:767","81H","BTH","YCOR","1506.201616","3520.86006","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPME36","LTUH","MAD","BPMS:LTUH:770","81H","BTH","BPM","1506.681616","3521.340055","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QE36","LTUH","MAD","QUAD:LTUH:770","81H","BTH","QUAD","1506.681616","3521.340055","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"WS34","LTUH","MAD","WIRE:LTUH:775","82H","BTH","WIRE","1515.497492","3530.155835","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BTM13","LTUH","MAD","BTM:LTUH:802","82H","","INST","1516.281666","3530.940001","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCUM1","LTUH","MAD","XCOR:LTUH:818","82H","BTH","XCOR","1520.827952","3535.486237","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMUM1","LTUH","MAD","BPMS:LTUH:820","82H","BTH","BPM","1521.477952","3536.13623","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QUM1","LTUH","MAD","QUAD:LTUH:820","82H","BTH","QUAD","1521.477952","3536.13623","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCUM2","LTUH","MAD","YCOR:LTUH:837","82H","BTH","YCOR","1527.658872","3542.317083","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMUM2","LTUH","MAD","BPMS:LTUH:840","82H","BTH","BPM","1528.188872","3542.847077","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QUM2","LTUH","MAD","QUAD:LTUH:840","82H","BTH","QUAD","1528.188872","3542.847077","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCUM3","LTUH","MAD","XCOR:LTUH:858","82H","","XCOR","1536.109792","3550.767911","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMUM3","LTUH","MAD","BPMS:LTUH:860","82H","BTH","BPM","1536.649792","3551.307905","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QUM3","LTUH","MAD","QUAD:LTUH:860","82H","BTH","QUAD","1536.649792","3551.307905","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCUM4","LTUH","MAD","YCOR:LTUH:877","82H","","YCOR","1540.450712","3555.108783","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMUM4","LTUH","MAD","BPMS:LTUH:880","82H","BTH","BPM","1541.110712","3555.768776","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QUM4","LTUH","MAD","QUAD:LTUH:880","82H","BTH","QUAD","1541.110712","3555.768776","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFB07","LTUH","MAD","BPMS:LTUH:910","82H","BTH","BPM","1541.868172","3556.526228","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"IMUNDI","LTUH","MAD","TORO:LTUH:920","82H","BTH","IMON","1542.368172","3557.026222","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFB08","LTUH","MAD","BPMS:LTUH:960","82H","BTH","BPM","1544.616267","3559.274292","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"TDUND","LTUH","MAD","DUMP:LTUH:970","82H","BTH","INST","1546.327973","3560.98598","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PCMUON","LTUH","MAD","COLL:LTUH:980","82H","BTH","PC","1547.291524","3561.949521","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX12","LTUH","MAD","BPMS:LTUH:990","82H","","BPM","1548.256567","3562.914553","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH13","UNDH","MAD","USEG:UNDH:1350","U01H","","USEG","1550.162567","3564.820532","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU13","UNDH","MAD","XEFC:UNDH:1350","U01H","","XCOR","1550.162567","3564.820532","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU13","UNDH","MAD","YEFC:UNDH:1350","U01H","","YCOR","1550.162567","3564.820532","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH13","UNDH","MAD","CBLM:UNDH:1310","U01H","","INST","1551.899575","3566.557521","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH13","UNDH","MAD","QUAD:UNDH:1380","U01H","","QUAD","1551.992567","3566.650512","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX13","UNDH","MAD","XCOR:UNDH:1380","U01H","","XCOR","1551.992567","3566.650512","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX13","UNDH","MAD","YCOR:UNDH:1380","U01H","","YCOR","1551.992567","3566.650512","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX13","UNDH","MAD","BPMS:UNDH:1390","U01H","","BPM","1552.122567","3566.780511","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.13","UNDH","MAD","PHAS:UNDH:1395","U01H","","USEG","1552.250067","3566.908009","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH14","UNDH","MAD","USEG:UNDH:1450","U01H","","USEG","1554.175234","3568.833155","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU14","UNDH","MAD","XEFC:UNDH:1450","U01H","","XCOR","1554.175234","3568.833155","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU14","UNDH","MAD","YEFC:UNDH:1450","U01H","","YCOR","1554.175234","3568.833155","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH14","UNDH","MAD","CBLM:UNDH:1410","U01H","","INST","1555.912242","3570.570144","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH14","UNDH","MAD","QUAD:UNDH:1480","U01H","","QUAD","1556.005234","3570.663135","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX14","UNDH","MAD","XCOR:UNDH:1480","U01H","","XCOR","1556.005234","3570.663135","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX14","UNDH","MAD","YCOR:UNDH:1480","U01H","","YCOR","1556.005234","3570.663135","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX14","UNDH","MAD","BPMS:UNDH:1490","U01H","","BPM","1556.135234","3570.793134","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.14","UNDH","MAD","PHAS:UNDH:1495","U01H","","USEG","1556.262734","3570.920632","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH15","UNDH","MAD","USEG:UNDH:1550","U01H","","USEG","1558.1879","3572.845778","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU15","UNDH","MAD","XEFC:UNDH:1550","U01H","","XCOR","1558.1879","3572.845778","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU15","UNDH","MAD","YEFC:UNDH:1550","U01H","","YCOR","1558.1879","3572.845778","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH15","UNDH","MAD","CBLM:UNDH:1510","U01H","","INST","1559.924908","3574.582767","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH15","UNDH","MAD","QUAD:UNDH:1580","U01H","","QUAD","1560.0179","3574.675758","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX15","UNDH","MAD","XCOR:UNDH:1580","U01H","","XCOR","1560.0179","3574.675758","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX15","UNDH","MAD","YCOR:UNDH:1580","U01H","","YCOR","1560.0179","3574.675758","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX15","UNDH","MAD","BPMS:UNDH:1590","U01H","","BPM","1560.1479","3574.805757","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.15","UNDH","MAD","PHAS:UNDH:1595","U01H","","USEG","1560.2754","3574.933255","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH16","UNDH","MAD","USEG:UNDH:1650","U01H","","USEG","1562.200567","3576.858401","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU16","UNDH","MAD","XEFC:UNDH:1650","U01H","","XCOR","1562.200567","3576.858401","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU16","UNDH","MAD","YEFC:UNDH:1650","U01H","","YCOR","1562.200567","3576.858401","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH16","UNDH","MAD","CBLM:UNDH:1610","U01H","","INST","1563.937575","3578.59539","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH16","UNDH","MAD","QUAD:UNDH:1680","U01H","","QUAD","1564.030567","3578.688381","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX16","UNDH","MAD","XCOR:UNDH:1680","U01H","","XCOR","1564.030567","3578.688381","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX16","UNDH","MAD","YCOR:UNDH:1680","U01H","","YCOR","1564.030567","3578.688381","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX16","UNDH","MAD","BPMS:UNDH:1690","U01H","","BPM","1564.160567","3578.81838","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.16","UNDH","MAD","PHAS:UNDH:1695","U01H","","USEG","1564.288067","3578.945878","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH17","UNDH","MAD","USEG:UNDH:1750","U01H","","USEG","1566.213234","3580.871024","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU17","UNDH","MAD","XEFC:UNDH:1750","U01H","","XCOR","1566.213234","3580.871024","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU17","UNDH","MAD","YEFC:UNDH:1750","U01H","","YCOR","1566.213234","3580.871024","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH17","UNDH","MAD","CBLM:UNDH:1710","U01H","","INST","1567.950242","3582.608013","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH17","UNDH","MAD","QUAD:UNDH:1780","U01H","","QUAD","1568.043234","3582.701004","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX17","UNDH","MAD","XCOR:UNDH:1780","U01H","","XCOR","1568.043234","3582.701004","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX17","UNDH","MAD","YCOR:UNDH:1780","U01H","","YCOR","1568.043234","3582.701004","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX17","UNDH","MAD","BPMS:UNDH:1790","U01H","","BPM","1568.173234","3582.831003","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.17","UNDH","MAD","PHAS:UNDH:1795","U01H","","USEG","1568.300734","3582.958501","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH18","UNDH","MAD","USEG:UNDH:1850","U01H","","USEG","1570.2259","3584.883647","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU18","UNDH","MAD","XEFC:UNDH:1850","U01H","","XCOR","1570.2259","3584.883647","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU18","UNDH","MAD","YEFC:UNDH:1850","U01H","","YCOR","1570.2259","3584.883647","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH18","UNDH","MAD","CBLM:UNDH:1810","U01H","","INST","1571.962908","3586.620636","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH18","UNDH","MAD","QUAD:UNDH:1880","U01H","","QUAD","1572.0559","3586.713627","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX18","UNDH","MAD","XCOR:UNDH:1880","U01H","","XCOR","1572.0559","3586.713627","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX18","UNDH","MAD","YCOR:UNDH:1880","U01H","","YCOR","1572.0559","3586.713627","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX18","UNDH","MAD","BPMS:UNDH:1890","U01H","","BPM","1572.1859","3586.843626","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.18","UNDH","MAD","PHAS:UNDH:1895","U01H","","USEG","1572.3134","3586.971124","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH19","UNDH","MAD","USEG:UNDH:1950","U01H","","USEG","1574.238567","3588.89627","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU19","UNDH","MAD","XEFC:UNDH:1950","U01H","","XCOR","1574.238567","3588.89627","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU19","UNDH","MAD","YEFC:UNDH:1950","U01H","","YCOR","1574.238567","3588.89627","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH19","UNDH","MAD","CBLM:UNDH:1910","U01H","","INST","1575.975575","3590.633259","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH19","UNDH","MAD","QUAD:UNDH:1980","U01H","","QUAD","1576.068567","3590.72625","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX19","UNDH","MAD","XCOR:UNDH:1980","U01H","","XCOR","1576.068567","3590.72625","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX19","UNDH","MAD","YCOR:UNDH:1980","U01H","","YCOR","1576.068567","3590.72625","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX19","UNDH","MAD","BPMS:UNDH:1990","U01H","","BPM","1576.198567","3590.856248","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.19","UNDH","MAD","PHAS:UNDH:1995","U01H","","USEG","1576.326067","3590.983747","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH20","UNDH","MAD","QUAD:UNDH:2080","U01H","","QUAD","1580.081234","3594.738873","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX20","UNDH","MAD","XCOR:UNDH:2080","U01H","","XCOR","1580.081234","3594.738873","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX20","UNDH","MAD","YCOR:UNDH:2080","U01H","","YCOR","1580.081234","3594.738873","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX20","UNDH","MAD","BPMS:UNDH:2090","U01H","","BPM","1580.211234","3594.868871","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH21","UNDH","MAD","USEG:UNDH:2150","U01H","","USEG","1582.2639","3596.921515","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU21","UNDH","MAD","XEFC:UNDH:2150","U01H","","XCOR","1582.2639","3596.921515","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU21","UNDH","MAD","YEFC:UNDH:2150","U01H","","YCOR","1582.2639","3596.921515","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH21","UNDH","MAD","CBLM:UNDH:2110","U01H","","INST","1584.000908","3598.658504","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH21","UNDH","MAD","QUAD:UNDH:2180","U01H","","QUAD","1584.0939","3598.751495","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX21","UNDH","MAD","XCOR:UNDH:2180","U01H","","XCOR","1584.0939","3598.751495","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX21","UNDH","MAD","YCOR:UNDH:2180","U01H","","YCOR","1584.0939","3598.751495","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX21","UNDH","MAD","BPMS:UNDH:2190","U01H","","BPM","1584.2239","3598.881494","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.21","UNDH","MAD","PHAS:UNDH:2195","U01H","","USEG","1584.3514","3599.008993","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH22","UNDH","MAD","USEG:UNDH:2250","U02H","","USEG","1586.276567","3600.934138","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU22","UNDH","MAD","XEFC:UNDH:2250","U02H","","XCOR","1586.276567","3600.934138","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU22","UNDH","MAD","YEFC:UNDH:2250","U02H","","YCOR","1586.276567","3600.934138","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH22","UNDH","MAD","CBLM:UNDH:2210","U02H","","INST","1588.013575","3602.671127","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH22","UNDH","MAD","QUAD:UNDH:2280","U02H","","QUAD","1588.106567","3602.764118","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX22","UNDH","MAD","XCOR:UNDH:2280","U02H","","XCOR","1588.106567","3602.764118","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX22","UNDH","MAD","YCOR:UNDH:2280","U02H","","YCOR","1588.106567","3602.764118","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX22","UNDH","MAD","BPMS:UNDH:2290","U02H","","BPM","1588.236567","3602.894117","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.22","UNDH","MAD","PHAS:UNDH:2295","U02H","","USEG","1588.364067","3603.021616","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH23","UNDH","MAD","USEG:UNDH:2350","U02H","","USEG","1590.289234","3604.946761","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU23","UNDH","MAD","XEFC:UNDH:2350","U02H","","XCOR","1590.289234","3604.946761","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU23","UNDH","MAD","YEFC:UNDH:2350","U02H","","YCOR","1590.289234","3604.946761","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH23","UNDH","MAD","CBLM:UNDH:2310","U02H","","INST","1592.026242","3606.68375","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH23","UNDH","MAD","QUAD:UNDH:2380","U02H","","QUAD","1592.119234","3606.776741","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX23","UNDH","MAD","XCOR:UNDH:2380","U02H","","XCOR","1592.119234","3606.776741","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX23","UNDH","MAD","YCOR:UNDH:2380","U02H","","YCOR","1592.119234","3606.776741","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX23","UNDH","MAD","BPMS:UNDH:2390","U02H","","BPM","1592.249234","3606.90674","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.23","UNDH","MAD","PHAS:UNDH:2395","U02H","","USEG","1592.376734","3607.034239","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH24","UNDH","MAD","USEG:UNDH:2450","U02H","","USEG","1594.3019","3608.959384","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU24","UNDH","MAD","XEFC:UNDH:2450","U02H","","XCOR","1594.3019","3608.959384","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU24","UNDH","MAD","YEFC:UNDH:2450","U02H","","YCOR","1594.3019","3608.959384","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH24","UNDH","MAD","CBLM:UNDH:2410","U02H","","INST","1596.038908","3610.696373","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH24","UNDH","MAD","QUAD:UNDH:2480","U02H","","QUAD","1596.1319","3610.789364","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX24","UNDH","MAD","XCOR:UNDH:2480","U02H","","XCOR","1596.1319","3610.789364","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX24","UNDH","MAD","YCOR:UNDH:2480","U02H","","YCOR","1596.1319","3610.789364","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX24","UNDH","MAD","BPMS:UNDH:2490","U02H","","BPM","1596.2619","3610.919363","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.24","UNDH","MAD","PHAS:UNDH:2495","U02H","","USEG","1596.3894","3611.046861","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH25","UNDH","MAD","USEG:UNDH:2550","U02H","","USEG","1598.314567","3612.972007","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU25","UNDH","MAD","XEFC:UNDH:2550","U02H","","XCOR","1598.314567","3612.972007","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU25","UNDH","MAD","YEFC:UNDH:2550","U02H","","YCOR","1598.314567","3612.972007","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH25","UNDH","MAD","CBLM:UNDH:2510","U02H","","INST","1600.051575","3614.708996","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH25","UNDH","MAD","QUAD:UNDH:2580","U02H","","QUAD","1600.144567","3614.801987","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX25","UNDH","MAD","XCOR:UNDH:2580","U02H","","XCOR","1600.144567","3614.801987","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX25","UNDH","MAD","YCOR:UNDH:2580","U02H","","YCOR","1600.144567","3614.801987","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX25","UNDH","MAD","BPMS:UNDH:2590","U02H","","BPM","1600.274567","3614.931986","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.25","UNDH","MAD","PHAS:UNDH:2595","U02H","","USEG","1600.402067","3615.059484","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH26","UNDH","MAD","USEG:UNDH:2650","U02H","","USEG","1602.327234","3616.98463","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU26","UNDH","MAD","XEFC:UNDH:2650","U02H","","XCOR","1602.327234","3616.98463","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU26","UNDH","MAD","YEFC:UNDH:2650","U02H","","YCOR","1602.327234","3616.98463","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH26","UNDH","MAD","CBLM:UNDH:2610","U02H","","INST","1604.064242","3618.721619","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH26","UNDH","MAD","QUAD:UNDH:2680","U02H","","QUAD","1604.157234","3618.81461","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX26","UNDH","MAD","XCOR:UNDH:2680","U02H","","XCOR","1604.157234","3618.81461","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX26","UNDH","MAD","YCOR:UNDH:2680","U02H","","YCOR","1604.157234","3618.81461","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX26","UNDH","MAD","BPMS:UNDH:2690","U02H","","BPM","1604.287234","3618.944609","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.26","UNDH","MAD","PHAS:UNDH:2695","U02H","","USEG","1604.414734","3619.072107","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH27","UNDH","MAD","USEG:UNDH:2750","U02H","","USEG","1606.3399","3620.997253","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU27","UNDH","MAD","XEFC:UNDH:2750","U02H","","XCOR","1606.3399","3620.997253","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU27","UNDH","MAD","YEFC:UNDH:2750","U02H","","YCOR","1606.3399","3620.997253","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH27","UNDH","MAD","CBLM:UNDH:2710","U02H","","INST","1608.076908","3622.734242","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH27","UNDH","MAD","QUAD:UNDH:2780","U02H","","QUAD","1608.1699","3622.827233","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX27","UNDH","MAD","XCOR:UNDH:2780","U02H","","XCOR","1608.1699","3622.827233","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX27","UNDH","MAD","YCOR:UNDH:2780","U02H","","YCOR","1608.1699","3622.827233","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX27","UNDH","MAD","BPMS:UNDH:2790","U02H","","BPM","1608.2999","3622.957232","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PSHXH.27","UNDH","MAD","PHAS:UNDH:2795","U02H","","USEG","1608.4274","3623.08473","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BCXHS1","UNDH","MAD","BEND:UNDH:2810","U02H","","BEND","1608.945567","3623.602891","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BCXHS2","UNDH","MAD","BEND:UNDH:2830","U02H","","BEND","1609.884567","3624.541881","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"DIAMOND","UNDH","MAD","PBLM:UNDH:2810","U02H","","INST","1610.352567","3625.009876","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BCXHS3","UNDH","MAD","BEND:UNDH:2850","U02H","","BEND","1610.820567","3625.477871","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BCXHS4","UNDH","MAD","BEND:UNDH:2870","U02H","","BEND","1611.759567","3626.416861","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QHXH28","UNDH","MAD","QUAD:UNDH:2880","U02H","","QUAD","1612.182567","3626.839856","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHX28","UNDH","MAD","XCOR:UNDH:2880","U02H","","XCOR","1612.182567","3626.839856","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHX28","UNDH","MAD","YCOR:UNDH:2880","U02H","","YCOR","1612.182567","3626.839856","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"RFBHX28","UNDH","MAD","BPMS:UNDH:2890","U02H","","BPM","1612.312567","3626.969855","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"UMAHXH29","UNDH","MAD","USEG:UNDH:2950","U02H","","USEG","1614.365234","3629.022499","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCHU29","UNDH","MAD","XEFC:UNDH:2950","U02H","","XCOR","1614.365234","3629.022499","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCHU29","UNDH","MAD","YEFC:UNDH:2950","U02H","","YCOR","1614.365234","3629.022499","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BLMH29","UNDH","MAD","CBLM:UNDH:2910","U02H","","INST","1616.102242","3630.759488","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
